userName,rating,date,isEdited,title,review,app_name,app_id,developerResponse
Cicili06,3,2021-11-15 18:52:58,True,F01,"Aja die neue App wird langsam besser. Die Funktionen, die im alten App waren, kommen langsam. Schade dass es jetzt fast ein Jahr gedauert hat.",my-bmw,1519034860,"{'id': 23838473, 'body': ""Hi 'Cicili06'! Danke für Dein Feedback! Die My BMW App ist optimiert für Fahrzeuge ab 07/2016, die über die technische Ausstattung verfügen, regelmäßige Updates zum Fahrzeugstatus zu senden. Die\xa0Anzeige der\xa0Fahrzeugdaten\xa0via USB oder Bluetooth für\xa0Fahrzeuge, die diese Voraussetzungen nicht erfüllen,\xa0folgt\xa0in künftigen Releases. - My BMW App Support Team"", 'modified': '2021-11-15T18:52:58Z'}"
Daniel_S00348,3,2020-08-13 10:22:06,False,Geringerer Umfang wie Vorgänger,"Im Vergleich zur Connected App vermisse ich viele Funktionen. Auch das Design der Connected App gefällt mir besser. Aber das größte Manko ist für mich die Fehlende Apple Watch App. 
Sobald diese App gleichwertige Funtionen und ein Optional dunkles Design bietet, gebe ich gerne 5 Sterne, denn im Grunde funktioniert die App sehr gut.",my-bmw,1519034860,"{'id': 25115043, 'body': 'Hi! Danke für Dein Feedback! Mit der Version 1.6.0 der My BMW App ist nun der “Dark Mode” verfügbar. Wechsel ganz einfach zwischen einem hellen und dunklen Modus, basierend auf Deinen iOS-Einstellungen. - My BMW App Support Team\r\n', 'modified': '2021-09-15T09:11:19Z'}"
locke100,3,2021-04-22 22:16:25,False,Weniger Funktionen als die App,"Was soll das, eine neue App mit weniger Funktionen. Wenn ihr was neues habt, entwickelt es fertig und veröffentliche es bitte dann. Ich bleibe vor erst bei der alten App! Wirklich enttäuschend, viel Rauch um nichts!",my-bmw,1519034860,"{'id': 22479967, 'body': ""Hi 'locke100'! Danke für Dein Feedback! Wir haben uns bei der Entwicklung der My BMW App zunächst auf optimale Anwenderfreundlichkeit, Schnelligkeit, Sicherheit und Zuverlässigkeit fokussiert. Weitere Funktionen folgen in künftigen Releases. Wir informieren über neue Features in den App Release Notes. - My BMW App Support Team\r\n"", 'modified': '2021-04-27T07:40:21Z'}"
Enam321,2,2021-04-20 12:23:44,False,Keine tolles Erlebnis,"Die App ist über 200MB groß, obwohl sie nur ein paar Buttons und eingebettete Karten haben soll - und das, als “neue” App, die die alte ersetzen soll. Macht sonst auch nichts besser als die Alte, funktioniert aber immerhin wieder wie gewollt (Ziele an BMW per iOS Sharing senden). Hat bei der Größe nichtmal eine iPad Unterstützung.. da ist es fast schöner, die Homepage zu benutzen. Naja, willkommen im modernen Support der deutschen Autobauer?",my-bmw,1519034860,
superuselesskid,3,2021-04-17 19:51:32,False,Alte App besser,Leider ist die app buggy(u.a. schlechtere Performance). Design und Aufteilung gefallen mir bei der alten App deutlich besser.,my-bmw,1519034860,
RausP,4,2020-11-30 06:12:42,False,Rückschritt,"Timer für Standheizung fehlt
Benutzerführung unlogisch
Zuviele externe Links",my-bmw,1519034860,
TommyVKR,2,2020-09-09 14:19:16,False,Apple Watch,Leider gibt es keine Erweiterung mehr für die Apple Watch. Auch sonst fehlen noch viele Funktionen der alten App. Das Design und Die Bedienung sind eine deutliche Verbesserung.,my-bmw,1519034860,"{'id': 17894373, 'body': 'Hi TommyVKR! Wir freuen uns, dass Dir das Design und die Bedienung der My BMW App gefallen. Wir haben uns bei der Entwicklung der My BMW App zunächst auf optimale Anwenderfreundlichkeit, Schnelligkeit, Sicherheit und Zuverlässigkeit fokussiert. Weitere Funktionen folgen in künftigen Releases. Deinen Wunsch nach einer Integration der Apple Watch in die My BMW App leiten wir an das Produktteam weiter. - My BMW App Support Team\r', 'modified': '2020-09-15T16:24:48Z'}"
Heiseabonennt,2,2021-05-29 09:13:53,False,Kein Premium Produkt,"Schon die alte App war meist ein ständiges Ärgernis, diese Emotion kann man auch hier wieder erleben. Der Kartendienst ist unterirdisch verglichen mit den ohnehin auf dem Handy befindlichen Produkten von Google oder Apple. Es werden viele Orte nicht gefunden und die Auflösung bzw. Detaildarstellung ist mehr als enttäuschend. Und für was anderes ist die App ohnehin nicht zu gebrauchen.
Dafür habe muss gefühlt jedes Mal bestimmt 3 Erklärungen zum Datenschutz und anderes mehr abgeben.",my-bmw,1519034860,
M-M-79,3,2021-01-28 08:39:41,False,Eigentlich schick ... Aber ....,"Die mir wichtige  Funktion Standheizung  zeitlich zu planen fehlt . Man kann die Funktion nur sofort aktivieren.
Die alte App konnte das . Bitte noch implementieren!",my-bmw,1519034860,
Jan.tramp,4,2021-12-30 15:01:52,False,Gute App mit Potential,"Verbrauch der letzten Fahrt fehlt und eine App für die Uhr.
App ist sehr zuverlässig",my-bmw,1519034860,"{'id': 27227872, 'body': 'Hi Jan! Danke für Dein Feedback! Deine Anregung leiten wir an unser Produktteam weiter! Weitere Funktionen, inkl. einer Integration der Apple Watch in die My BMW App, folgen in künftigen Releases der My BMW App. Wir informieren über neue Funktionen immer in den App Release Notes. - My BMW App Support Team\r\n', 'modified': '2022-01-04T10:56:31Z'}"
Hunter2111,3,2022-01-18 17:15:05,False,Keine Watch Unterstützung,"Die App ist eigentlich sehr gut, aber es gibt zwei Punkte, die aus meiner Sicht fehlen und bei anderen Herstellern schon da sind.
1. auch nach Monaten gibt es keine App für die Apple Watch…
2. man kann in der App nicht den Ladevorgang unterbrechen…
Das gleiche gilt auch für die Mini App. Selbe Aufmachung…
Thomas",my-bmw,1519034860,"{'id': 27677821, 'body': ""Hi 'Hunter2111'! Danke für Dein ausführliches Feedback! Wir arbeiten stetig an einer Verbesserung der My BMW App. Weitere Funktionen, inkl. einer Integration der Apple Watch in die My BMW App, folgen in künftigen Releases der My BMW App. Wir informieren über neue Funktionen immer in den App Release Notes. Deine weiteren Anregungen leiten wir an unser Produktteam weiter. - My BMW App Support Team\r\n"", 'modified': '2022-01-26T14:54:59Z'}"
GanzAnonym,3,2021-08-16 20:09:10,False,Die war mal viel besser…,"Ok sie kann endlich wieder hupen - immerhin sind so die drei Sterne gerechtfertigt.
Der mangelnde Apple Watch Support - ein Stern Abzug… ein weiterer für die schlechte Synchronisation mit dem Fahrzeug. Der Status ist veraltet und wenn so einmal am Tag geupdated … Fahrzeug auf “offen” und längst durchgeführte Wartung noch im Status.
Das konntet Ihr schon mal viel besser!",my-bmw,1519034860,"{'id': 24601514, 'body': 'Hi! Danke für Dein Feedback! Wir, das My BMW App Team, nehmen Dein Anliegen sehr ernst und möchten Deinem Wunsch nachkommen, in einem der nächsten Releases eine My BMW Apple Watch App anzubieten. Dein Feedback ist dabei extrem wertvoll für uns, um die My BMW Apple Watch App nach Deinen persönlichen Bedürfnissen zu gestalten. Werde Teil der My BMW Apple Watch App Entwicklung, indem Du uns Deine Funktionswünsche in unserer kurzen Umfrage mitteilst. Klicke hier, um loszulegen:  https://bit.ly/3fY0Mez. - My BMW App Support Team', 'modified': '2021-08-19T13:25:51Z'}"
DaOansa,1,2021-06-23 08:41:02,False,Wesentliche Kernfunktion arbeitet fehlerhaft,"Die Funktion Fahrzeug Finder arbeitet fehlerhaft. Obwohl im Auto altiviert, reklamiert die App, die GPS Ortung sei nicht aktiv. Die Connected App ebenso. Nach De- und Reaktivierung im Fahrzeug erkennen es beide Apps. Nachdem ich ein paar km gefahren bin, und das Fahrzeug in der Tiefgarage abgestellt habe, zeigt die my BMW App immer noch den vorherigen Standort an! Funktion damit völlig unbrauchbar. Connected zeigt den Standort korrekt an.
Der Dark Mode wird nach wie vor nicht unterstützt. Auch das konnte Connected schon lange. Fazit: ein Wechsel von Connected ist nicht angezeigt.",my-bmw,1519034860,
C HIP,4,2021-08-09 06:26:21,False,My BMW App,Funktionalität gut bis auf umständliche Fahrtziel-Übertragung aus dem Smartphone Kalender. War beim alten App besser!!!,my-bmw,1519034860,
Jadave,3,2021-11-18 07:07:55,False,Fahrzeugortung,"Ich finde die App eigentlich nicht schlecht, aber leider funktioniert die Fahrzeugortung nicht. Angezeigt wird immer der letzte Standort des Fahrzeugs, wo ich es geparkt habe - auch dann, wenn jemand anderes das Auto zwischenzeitlich bewegt hat. Das nützt nicht so viel… :(",my-bmw,1519034860,
Daniel--Harper,4,2021-05-30 14:38:59,False,Update! Vielen Dank // Keine Hupe,"PS: BMW hat die Gebete erhört und die Hupen Funktion nun mit eingebracht.
Danke 😀

Anscheinend gibt es keine „Hupe“ Funktion mehr! Womit erschrecke ich denn jetzt vorbei gehende Passanten ? Das war mein absolutes Lieblingsfeature - bitte wieder einfügen! Dann wird die Bewertung sofort auf 5 angehoben 😊",my-bmw,1519034860,
HTodaB,2,2021-04-25 08:25:48,False,Route wird nicht ans Auto gesendet,"Optisch okay, aber wenn die Route nicht ans Auto gesendet wird ist Sie für mich nur beschränkt nutzbar. Zudem enthielt die alte App deutlich mehr Informationen als die neue. In beiden Fällen muss m.E. nachgebessert werden um ein immersive Erlebnis für den Kunden zu generieren. Aber mei, dann kommt eben doch CarPlay zukünftig genutzt und die jährliche Subscription für Connected Services nicht verlängert. Schont zudem den Geldbeutel",my-bmw,1519034860,
Kleiner-Wolf,5,2021-11-12 11:56:06,False,Nettes Spielzeug,Ist immer wieder erstaunlich was ich alles über meinen Wagen finde,my-bmw,1519034860,
PeterBesser,1,2021-02-06 06:10:57,False,Aufgeräumt. Alles andere kann die alte App,"Nach der Pressemeldung, dass BMW die Connected-App komplett erneuert hat, freute mich mich sehr, auf die neue Variante My BMW umzusteigen. 

Allein die Einrichtung dauert Ewigkeiten. Gut, das war schon bei der alten so. Geschenkt. Als ich meinen i3 schlussendlich in der App hatte, vermisste ich einige Statistiken, die ich in der Connected sehr gerne nutze. Die Fahrzeughistorie über Verbrauch, Reichweite, Live-Ladebildschirm. All das fehlt in der neuen App. Leider hat sich auch nichts an der Infrastruktur der Fahrzeuganbindung getan, schon ein Mangel bei der Connected-App. Es dauert mehrere Minuten, bis zB eine Lichthupe ausgeführt wird. 

Habt ihr mal auf die Preise geschaut, was eure Autos kosten? Und die Zusatzdienste, die man dafür buchen kann? Da muss einfach mehr kommen, um dem Premium-Anspruch gerecht zu werden.

Ich wollte erst mit 3 Sternen bewerten. Nun ist es aber so, dass ich das Auto nach jedem App-Update neu einrichten muss, Fin eingeben, ewig warten, bis der Verifizierungscode ins iDrive kommt. Nur um dann festzustellen, dass das einzige Statistik-Feature auf null zurückgesetzt wurde, die Ladehistorie. 

Sorry BMW, das ist so nix. Ich werde also weiter die alte App benutzen.",my-bmw,1519034860,
BMW ler,2,2020-07-29 19:32:30,False,Schade,"bietet wesentlich weniger als die alte App
Bildschirmaufteilung auch schlechter als vorher.
Hauptsache man hat sofort Kontakt zum Händler oder weiteren Buchungsoptionen. Geht augenscheinlich nur um Profit

Sehr schade",my-bmw,1519034860,
Henry 2820,5,2020-11-28 16:51:55,False,Neue BMW App,"Nicht so gut wie die bisherige Connected App, leider",my-bmw,1519034860,
Nucky10,3,2021-09-28 12:14:49,False,Schlecht,"Macht nicht immer das was es soll, Funktion ob alles verschlossen ist, nicht immer aktuell. BMW Shop funktioniert nicht. Aus diesem Grunde nur 3 Sterne, wenn soweit reibungslos dann auch 5 Sterne",my-bmw,1519034860,
2b4z6,2,2021-07-10 11:20:13,False,Ein klarer Rückschritt!,"Gegenüber der Vorgänger-App muss (Nutzer eines Plugin-Hybrid-Fahrzeugs) auf zahlreiche wertvolle Features verzichtet werden. Die aktuelle App weist nach einigen Monaten Verfügbarkeit immer noch gravierende Fehler auf. Unter diesem Blickwinkel war es keine gute Entscheidung, BMW Connect einfach abzuschalten! Eigentlich habe ich mit dem Kauf des Fahrzeugs einen guten Support „mitgekauft“. Den habe ich mir anders vorgestellt.",my-bmw,1519034860,"{'id': 23908740, 'body': 'Hi \'2b4z6\'! Danke für Dein detailliertes Feedback! Wir leiten Deinen Wunsch nach weiteren eDrive Funktionen an unser Produktteam weiter. Wenn Du uns die Probleme über ""Feedback senden"" im Menü ""Profil"" meldest, kann unser Entwicklerteam anhand der übermittelten Fahrzeugdaten überprüfen, wo genau in Deinem Fall der Fehler liegt. - My BMW App Support Team\r', 'modified': '2021-07-13T15:35:43Z'}"
Momentsammler,1,2021-05-23 15:21:43,False,Enorm verschlechtert,"Die neue App hat eine miserable Benutzeroberfläche, und meine in der alten App meistgenutzten Features gibt’s nicht mehr. Ich konnte in der alten App am Schreibtisch eine Kontaktadresse aus meinem Adressbuch auswählen, und zusammen mit der gewünschten Ankunftszeit an das Fahrzeug schicken. Das iPhone hat mich rechtzeitig an die Abfahrt erinnert, im Wagen war das Navi schon programmiert, und los gings. Jetzt muss ich mir Fahrtziele mit genauer Adressangabe aus irgendwelchen Web-Kartendiensten rauspfriemeln, und kann keine Ankunftszeit mehr mit vorgeben. Dafür darf ich quasi meine digitale Seele verpfänden, die Datengier von BMW ist krass. Die App ist richtig mies geworden. Schämt Euch, BMW.",my-bmw,1519034860,
arli 353,3,2020-12-15 14:41:32,False,App,"Eine gute App leider nur ein Auto runter lad bar 
Sonst übersichtlich und nützlich",my-bmw,1519034860,"{'id': 19957303, 'body': 'Hallo \'arli 353\'! Danke für Dein Feedback! Du kannst Deiner BMW ID in der My BMW App beliebig viele Fahrzeuge hinzufügen. Du siehst alle verbundenen Fahrzeuge wenn Du im Menü ""Fahrzeug"" oben rechts auf ""Garage"" tippst. - My BMW App Support Team\r', 'modified': '2020-12-23T12:56:16Z'}"
isi1955,3,2022-05-24 06:37:28,False,Personal- ESIMKARTE,"Ich dachte ja, das die App MyBMW voll auf meinen neuen IX3 angepasst ist. Habe dann die Funktion Personal ESIMKARTE gefunden. Musste bei der Telekom alle meine Verträge umstellen. Habe dann die Karte mit BMW Connected auch in der APP verknüpfen können. Dann kam die Überraschung im Auto: mein funkelnagelneuer  IX3 hat eine falsche Software und ich hätte die Funktion auch mitbestellen müssen. Musste dann bei der Telekom alles widerrufen. Warum heißt die App MyBMW, wenn sie Funktionen abbildet, die das Auto nicht kann. Schade…",my-bmw,1519034860,
r2d2robbie,1,2021-10-06 18:47:23,False,Schlechter noch als die Vorgängerversion,"Leider nur schlechte Erfahrungen gemacht auch mit der Vorgängerversion. Benutze die seit 2014 und habe unzählige Probleme und Fehlfunktionen gehabt. Diese Version übertrifft das ganze noch und zusätzlich alle paar Tage Datenschutzklauseln neu bestätigen ohne Auswahl/Abwahl hat den Bogen überspannt. Bin seit 2 Jahrzehnten treuer X Fahrer,  aber was hier mit der App abging und sich leider auch in der minderwertigen Verarbeitungsqualität der neuen X5 Reihe zeigt,  zwingt mich zum Wechseln! Sehr schade diese Entwicklung…",my-bmw,1519034860,
HeitschT,3,2021-08-11 10:19:10,False,Keine Kalenderfunktionen,"Leider gibt es bis heute keine Verknüpfung mit dem Kalender, um den Ort an das Navi zu senden. Diese Funktion war bereits in der alten App vorhanden und wurde viel von mir genutzt. Bitte unbedingt ergänzen!!",my-bmw,1519034860,"{'id': 24557037, 'body': ""Hi 'HeitschT'! Danke für Dein Feedback! Wir leiten Deinen Wunsch nach einer Integration des Kalenders in die My BMW App an unser Produktteam weiter. - My BMW App Support Team"", 'modified': '2021-08-17T13:17:03Z'}"
Dirk´s Forum,2,2021-04-13 18:32:12,False,Noch sehr unvollständig!!,"Leider fehlen wichtige Funktionen wie zB Remote 3D View.
Hier muss BMW dringend die gewohnten Funktionen integrieren.
Bis jetzt ein schlechter Versuch eine gute App zu modernisieren. Ich habe mehrerwartet und nutze lieber die BMW Connected App weiter.
Den Anspruch auf Premium kann BMW aktuell nicht erfüllen. Alles eher untere Mittelklasse.",my-bmw,1519034860,"{'id': 22402974, 'body': 'Hi Dirk! Danke für Dein Feedback!  Du findest den Remote 3D View neben dem ""Belüftungstimer"" im Auswahlmenü unterhalb des Fahrzeugbildes im Menü ""Fahrzeug"". Wische nach links um zwischen den Kacheln zu wechseln. - My BMW App Support Team \r\n', 'modified': '2021-04-22T17:08:05Z'}"
1 Mani,5,2021-11-27 11:12:55,False,Fahrzeug Ortung,"Hallo leider funktioniert bei mir jetzt keine Fahrzeug Ortung mehr 

Bitte um Rückmeldung 

Mit freundlichen Grüßen",my-bmw,1519034860,
Ber.fgh,4,2022-05-10 07:58:43,False,Aktualisierung nicht mehr möglich,Leider synchronisiert sich die App nicht mehr mit dem Auto. Bitte um Hilfe!,my-bmw,1519034860,"{'id': 29779147, 'body': ""Hi 'Ber.fgh'! Danke für Dein Feedback! Wir bedauern, dass Du aktuell Probleme bei der Nutzung der My BMW App hast. Kontaktiere die BMW ConnectedDrive Kundenbetreuung, damit wir Dir weiterhelfen können. Du erreichst uns unter +49 89 1250 16010. - My BMW App Support Team\r\n"", 'modified': '2022-05-16T16:58:45Z'}"
B1b2bk,3,2021-11-14 13:38:18,False,"Besser, aber noch nicht vollständig","Version 1.7.0: App funktioniert, auch die Anzeige des Reifendrucks. 
Bitte ergänzen Sie folgenden Punkt:
Füllstand AdBlue anzeigen, inkl. nachzutankende Menge. 
Vielen Dank.",my-bmw,1519034860,"{'id': 26341772, 'body': ""Hi 'B1b2bk'! Danke für Dein Feedback! Deine Anregung leiten wir an unser Produktteam weiter. - My BMW App Support Team\r\n"", 'modified': '2021-11-18T11:07:30Z'}"
Fero7373,4,2021-09-03 23:12:01,False,Naja,"Die App an sich ist cool nur bei mir wird nicht angezeigt wieviel Reichweite ich noch hab. Zudem kommt noch das es gefühlt eine Ewigkeit brauch bis es das Fahrzeug ortet, und das die Ortung nur funktioniert wenn das Auto nicht bewegt wird und die Zündung ausgeschaltet ist",my-bmw,1519034860,
