developerResponse,userName,title,date,rating,review,isEdited,app_name,app_id
"{'id': 27834227, 'body': 'Hallo Nixblickis, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2022-02-03T18:01:22Z'}",Nixblickis,Könnte besser sein!,2022-02-02 09:12:44,2,"Die Ford Pass App hängt sich leider häufig auf oder beendet sich von selbst!
Nach Updates ist man fast immer ausgeloggt was einen ziemlich nervt!
Wenn man denkt das man Weiß wo man etwas findet kommt wieder ein Update bei dem sich ein Entwickler wieder eine Neuerung hat einfallen lassen damit man wieder suchen muss!
Es wäre auch schön wenn das einloggen mit biometrischen Daten funktionieren würde!",False,fordpass,1141464928
"{'id': 27390178, 'body': 'Hallo Tyarityar, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit der FordPass App haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2022-01-12T08:10:57Z'}",Tyarityar,Stsrtet nicht,2021-10-24 16:01:23,2,"Fernstart bei Automatik funktioniert wieder, dafür wird der Kraftstoffverbrauch seit August nicht mehr angezeigt und auch nicht mehr wie lange es dauert bis ich das Öl wechseln muss. Dazu muss ich mich jetzt ins Auto setzen. Funtion geändert, nichts verbessert. Seit dem letzten Updste unübersichtlich.",False,fordpass,1141464928
"{'id': 21184793, 'body': 'Hallo Hobby Smurfer, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-02-20T19:29:40Z'}",Hobby Smurfer,Nach Update viele Funktionen unbrauchbar,2021-02-18 17:59:39,3,"Standort des Fahrzeuges wird erst angezeigt. Klickt man darauf, ist der Standort des Fahrzeuges im Anschluss nicht mehr auffindbar. 
Betriebsanleitung war vor dem Update noch da. Nun ist keine Betriebsanleitung mehr für das Fahrzeug verfügbar.
Gut gedacht, nur halb so gut umgesetzt.",False,fordpass,1141464928
"{'id': 20895942, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Ihr FordPass Team.\r\nHallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Ihr FordPass Team.\r\n', 'modified': '2021-02-06T13:29:58Z'}",Nelly&Sammy,"Schöne App, leider nicht zu Ende gedacht",2019-07-26 12:10:04,3,"Erstmal schön das es diese App gibt. Fahrzeugdaten immer zur Hand, Verträge mit der Fordbank ebenso. Ford Carsharing oder Bikesharing sind auch an Bord.
Warum man aber mit der App das Fahrzeug fernstarten kann (wo Warmlaufenlassen in Deutschland doch verboten ist) entzieht sich meiner Kenntnis. Ebenso wenig verstehe ich warum die Standheizung nicht über die App gesteuert werden kann (jede Nachrüstung kann das auf Wunsch).",False,fordpass,1141464928
"{'id': 18075231, 'body': 'Hallo MiHei, es tut uns leid, dass Sie Schwierigkeiten mit den Standortdaten und einigen Funktionen haben. Haben Sie bereits schon die neuste FordPass Version 3.9.0 ausprobiert? Andernfalls wenden Sie sich über die Schaltfläche ""Assistent""  oder FPDEU@ford.com an unser Support-Team, das Ihnen gerne weiterhelfen wird. Mit freundlichen Grüßen Ihr FordPass Team', 'modified': '2020-12-13T18:07:47Z'}",MiHei1973,Fahrzeug lässt sich nicht aktivieren,2020-12-13 18:07:47,1,"Seit dem vorletzten Update ist die App für mich leider nutzlos geworden. Man wird aufgefordert, das Fahrzeug zu aktivieren. Das funktioniert jedoch nicht. Auch das neueste Update hat den Fehler nicht behoben. Somit keine Verriegelung mehr möglich, keine Anzeige der Fahrzeugdaten, Reifendruck etc. .... mal wieder unbrauchbar.

Nachtrag: Warum bekomme ich auf eine Bewertung, welche die aktuelle Version betrifft, die Entwicklerantwort aus September angezeigt????
Liebe Entwickler, bitte mal die Bewertungen lesen, vom Versand von Textbausteinen absehen und Probleme beheben.",True,fordpass,1141464928
"{'id': 4596595, 'body': 'Hallo Daniel, vielen Dank für die Rückmeldung. Wir werden Ihren Vorschlag an das zuständige Team weiterleiten. Durch Feedback, wie Ihres, sind wir in der Lage FordPass ständig benutzerfreundlicher zu gestalten. Vielen Dank. Liebe Grüße. AM', 'modified': '2018-08-09T14:33:58Z'}",Daniel-V.,Information über Softwareupdate,2018-07-13 08:52:19,4,"Über die Fordwebsite kann man mit der FIN abfragen, ob Softwareupdates für das Sync 3 verfügbar sind. Schön wäre es diese Funktion auch in der App zu haben.",False,fordpass,1141464928
"{'id': 24054625, 'body': 'Hallo Morce83, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-07-21T16:15:13Z'}",Morce83,Prinzipiell OK,2021-07-11 15:04:24,3,"Die App ist prinzipiell ok und funktioniert auch. Die Übersicht zum Sprit, Ölstand etc ist nützlich. Punktabzug und da war ich schon am überlegen ob ich drei Sterne abzieh, ist der SecureAlert. Der ist leider völlig unbrauchbar denn wenn Mitteilungen angeschaltet ist, gibt das Ding ständig Alarm. Während ich diese Bewertung schreibe, wurde der Alarm ungelogen 15mal ausgelöst. Das Auto ist in Sichtweite und deshalb könnte ich auch sehen wenn es so wäre. Da muss echt was passieren.",False,fordpass,1141464928
"{'id': 18075371, 'body': 'Hallo Leoyoloyolo , es tut uns leid, dass Sie Schwierigkeiten haben. Haben Sie bereits schon die die neue FordPass Version 3.9.0 ausprobiert? Andernfalls wenden Sie sich über die Schaltfläche ""Assistent"" oder FPDEU@ford.com an unser Support-Team, das Ihnen gerne weiterhelfen wird. Mit freundlichen Grüßen Ihr FordPass Team', 'modified': '2020-09-24T11:44:24Z'}",Leoyoloyolo,Funktioniert nicht mehr,2020-09-13 08:11:08,2,"Die App hat sehr lange tadellos funktioniert und irgendwann nicht mehr. Wenn ich die App öffne, zeigt sie mir an, dass die Software meines Fahrzeugs aktualisiert wird und ich die App nach einer Pause wieder nutzen kann. Aber es passiert nichts...
Auch ein Update des Sync von Ford selbst, hat keine Änderung gebracht. 

Ich würde mich sehr freuen, wenn die Probleme behoben werden könnten, da ich die App sehr geschätzt habe.",False,fordpass,1141464928
"{'id': 20896890, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:35:00Z'}",MB9685,Stürzt leider oft ab!,2020-03-11 12:11:24,5,Stürzt leider oft ab! Sonst super!,False,fordpass,1141464928
"{'id': 20896035, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Ihr FordPass Team.\r\n', 'modified': '2021-02-06T13:43:49Z'}",BajaFahrer,Auto lässt sich nicht aktivieren,2019-12-27 15:31:44,3,"Bei der Navigation zu Fahrzeugdaten stürzt die App mehrfach ab. Wenn es dann endlich klappt, dann kann ich das Fahrzeug nicht aktivieren. Wenn das wirklich demnächst kostenpflichtig werden sollte, hat Ford noch einen langen Weg vor sich.",False,fordpass,1141464928
"{'id': 3125344, 'body': 'Hi Bleifee, danke für Ihre ehrliche Rückmeldung. Sie haben jetzt die Möglichkeit Sync3 auf Ford.de mit Ihrer FIN zu aktualisieren. Für Karten Updates müssen Sie sich weiterhin beim Händler melden. Wir haben mit den neuen App updates auch einiges verbessert und bitten Sie deswegen Ihre Systeme zu aktualisieren. Liebe Grüße und danke für Ihr Verständnis. JV', 'modified': '2018-04-13T13:43:28Z'}",Bleifee,Unbrauchbar seit Update,2018-02-07 17:48:46,1,"Bis zu dem letzten update lief es einigermaßen (Km, Tankstand usw klappte von vornherein nicht) sodass man Live Traffic nutzen konnte. Seit dem neuen Update geht gar nichts mehr, wird mir schon gar nicht mehr unter Mobile Apps angezeigt, super Feature👍🏻 Hab auch alles schon per Reset neu aufgesetzt. Sync3 ist eine Katastrophe und auf die App trifft das gleich mit zu. Wo bleibt 3.0 und die Kartenupdates ?",False,fordpass,1141464928
"{'id': 18322025, 'body': 'Hallo Jihaaaa, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-10-07T09:19:22Z'}",Jihaaaa,Gut aber Aktuell nicht voll Funktionsfähig,2020-09-29 06:09:54,1,"Leider habe ich seit ein paar Wochen das Problem, das ich mein Fahrzeug über die App nicht mehr lokalisieren kann. Über die FordPass Pro App funktioniert dieses jedoch weiterhin ohne Probleme. Da ich aber nur ein Fahrzeug habe, möchte ich auch die normale FordPass App nutzen können und daher aktuell nur ein Stern, da auch der Support von Ford direkt (via Email kontaktiert) absolut keine Regung zeigt. Aktuellste Version ist installiert: 3.8.0 - keine neuere Version verfügbar im AppStore 
Update erforderlich!",False,fordpass,1141464928
"{'id': 24054639, 'body': 'Hallo  MadMax746, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-07-21T16:16:25Z'}",MadMax746,"Eigentlich gut, aber…",2021-07-13 11:15:30,2,Seit dem letzten Update geht fast gar nix mehr. Die Karten-Ortung geht gar nicht und den aktuellen Status sehe ich nur kurz nach dem Abstellen bzw. nach der letzten Fahrt.,False,fordpass,1141464928
"{'id': 21004714, 'body': 'Hallo biber04, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-02-11T16:58:48Z'}",biber04,Unnutzbar leider,2021-02-09 13:10:29,1,"Seit dem großen Problem, dass die App Unmengen an Batterie gefressen hat funktioniert sie bei mir überhaupt nicht mehr. Schon damals bei meinem IPhone X immer das aktuellste IOS als auch jetzt mit meinem IPhone 12 Pro aktuellstes IOS. Eine Neuinstallation bringt keinen Erfolg. Ich sehe nach der Einrichtung, welche übrigens nach dem eingeben von meinen Kundendaten und anschließender FaceID Freigabe nichts weiter als einen eingefrorene App. Ein klicken auf „weiter“ zeigt keine Reaktion mehr. Ich kann also die Einrichtung nicht abschließen. Nach dem schließen der App, auch der im Hintergrund laufende Prozess, startet die App nur noch mit der Anzeige des Ford Logos. Dann passiert nichts weiter. Bringt die App bitte wieder zum laufen. Danke",False,fordpass,1141464928
"{'id': 20895299, 'body': 'Hallo chd, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Ihr FordPass Team.\r\n', 'modified': '2021-02-06T12:04:11Z'}",chdkfkcjekdkuwjd,Bietet kaum Mehrwert aber saugt den Akku leer,2019-02-07 21:11:04,2,"Leider konnte ich bisher leider keine „Killer“-Funktion entdecken, die eine Installation der App wirklich rechtfertigt. Dafür saugt die App kräftig am Akku sobald sie im Hintergrund läuft. 20 % in 2 Stunden sind mir persönlich zu viel.",False,fordpass,1141464928
"{'id': 27378461, 'body': 'Hallo Dit-ditsen, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit der Benachrichtungsfunktion zu einigen Funktionen in der App haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.', 'modified': '2022-01-11T16:49:25Z'}",Dit-ditsen,Keine Benachrichtigungen mehr über Fahrten oder Security Alert,2021-11-25 13:21:29,1,"Leider sind seit kurzem keine Benachrichtigungen mehr über Fahrten oder geöffnete Türen mehr zu sehen. Erst wenn ich die App öffne erscheinen diese. Gleiches mit der AppleWatch 6. keine Benachrichtigungen mehr auf der Uhr, obwohl die App auf der Uhr ist. 
So nicht nutzbar. Davor hat alles einwandfrei funktioniert und die App fand ich super. Habe die App mehrfach neu installiert, IPhone neu gestartet und die Mitteilungseinstellungen gechecked… nix… hoffe das wird mit dem neuen Update wieder gefixed. 
Zudem wäre es sinnvoll, dass ich nur Benachrichtigungen über Security Alert erhalte wenn ich nicht im Auto bin. Also der Schlüssel nicht im Auto. So nervt es ein wenig, wenn ich meine Kinder ins Auto setze. Da wird man quasi zugespammed…",False,fordpass,1141464928
"{'id': 20198040, 'body': 'Hallo Hannes_112, vielen Dank für Ihr Feedback. Wir arbeiten mit Apple zusammen, um dieses Problem zu lösen, das einige Geräte betrifft, die unter iOS 14+ laufen, nachdem sie über USB an das Fahrzeug angeschlossen wurden. Als kurzfristige Abhilfe empfehlen wir, Ihr Telefon neu zu starten.', 'modified': '2021-01-05T17:20:03Z'}",Hannes_112,Zieht viel zu viel Akku,2020-12-28 18:03:05,2,"Die ist App eigentlich nicht schlecht, zieht im Hintergrund aber so viel Akku! Ich hatte die App im Hintergrund nicht geöffnet gehabt, trotzdem hat Sie 4h 29Min Batterie benutzt, das ist bei meiner Benutzung 82%, so ist die App leider nicht brauchbar, wenn die So viel Akku zieht und das alleine im Hintergrund, wo die nicht geöffnet war. 

Ich hoffe es kommt schnell ein Update",False,fordpass,1141464928
"{'id': 4596375, 'body': 'Hallo Metaxa77, es freut uns zu hören, dass Sie mit unserer App zufrieden sind und hoffen, dass diese Sie noch heute überzeugt. Besonders auf unsere neue Version sind wir sehr stolz und hoffen, dass Sie unseren neuen Funktionen weiterhin überzeugen. Vielen Dank. Liebe Grüße. AM', 'modified': '2018-08-09T14:18:04Z'}",Metaxa77,Echt gut geworden!!,2017-09-29 03:36:29,4,"Verbindung von iPhone und Auto klappt jetzt,
Live Traffic ist immer verfügbar! App hat sich sehr gut entwickelt, ich bin zufrieden !!",False,fordpass,1141464928
"{'id': 27415155, 'body': 'Hallo Casysso, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit der FordPass App haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2022-01-13T08:05:00Z'}",Casysso,Kartenapp unbrauchbar,2021-09-21 21:41:41,2,"Die App steuert in Teilen den Mustang, aber die Kommunikation ist manchmal fehlerhaft, insb. beim Laden. Eine Katastrophe ist aber die Kartenapp. Es lässt sich nicht nach bestimmten Ladebetreibern filtern und ein falscher Filter zur Säulensuche lässt sich nicht mehr ändern, was die App unbrauchbar macht. Ich nutze sie als Türöffner, denn für mehr taugt sie nicht. Hauptsache, sie übermittelt etliche Daten, die sie nicht braucht ... Ladeapps gibt es zu Hauf, die sich sogar gut bedienen lassen.",False,fordpass,1141464928
