review,title,rating,developerResponse,userName,date,isEdited,app_name,app_id
"Einfach, komfortabel, übersichtlich",MeApp,5,"{'id': 18965410, 'body': '👍😍 Herzlichen Dank, Jensebub74!', 'modified': '2020-11-08T12:44:25Z'}",Jensebub74,2020-11-05 16:40:41,False,mercedes-me,1487652920
Aber wann geht es wieder auf der Watch ???,Gut gelungen,5,"{'id': 18546024, 'body': 'Da kommt auf jeden Fall noch was, Liebhaber0815! 😉', 'modified': '2021-10-01T20:18:20Z'}",Liebhaber0815,2021-10-01 20:18:20,True,mercedes-me,1487652920
Die neue App ist deutlich ansprechender und übersichtlicher aufgebaut. Aber: Was ist mit dem Apple Watch Support passiert? Die neue App hat gar keine Watch Verbindung mehr ?,"Gut, aber",4,"{'id': 17112771, 'body': 'Daran wird schon fleißig gearbeitet, 85gman. 😉⌚😊', 'modified': '2020-08-06T06:21:29Z'}",85gman,2020-08-05 13:17:31,False,mercedes-me,1487652920
"Die App ist an und für sich recht angenehm - hier und da gibt es sicher Verbesserungspotential, aber eigentlich hatte ich nichts konkretes daran auszusetzen. Seit einiger Zeit jedoch bekommt die App keine Rückmeldung vom Fahrzeug oder verarbeitet diese nicht korrekt, wenn ich das Fahrzeug z.B. mit der App entriegle, weil ich den Schlüssel nicht dabei habe, aber etwas aus dem Auto holen will. Das Fahrzeug öffnet dann zwar, jedoch springt danach die Anzeige wieder auf „Verriegelt“, sodass ich den Schieber nur erneut auf „entriegeln“ schieben kann. Gem. der App wurde der Fahrzeugstatus Stunden vorher das letzte mal aktualisiert. Für die App ist das Fahrzeug also verriegelt, obwohl ich es gerade entriegelt habe. Die App bietet an der Stelle keine Möglichkeit das Fahrzeug wieder zu verriegeln. Ich muss also dann doch den Schlüssel holen um es wieder abzuschließen.",Keine Rückmeldung vom KFZ,2,"{'id': 30513234, 'body': 'Danke für dein Feedback, Martin. Unsere Entwickler sind informiert und arbeiten mit Hochdruck an weiteren Optimierungen. Viele Grüße!', 'modified': '2022-06-23T06:49:22Z'}",Martin Appleseed,2022-06-21 20:44:22,False,mercedes-me,1487652920
Jetzt endlich deutlich zuverlässiger- was lange braucht .... kann trotzdem gut werden,Fzg-Verbindungsaufbau,5,"{'id': 23350139, 'body': '🤗 Danke für deine Bewertung, rokalve!', 'modified': '2021-06-13T08:37:16Z'}",rokalve,2021-06-09 07:25:04,False,mercedes-me,1487652920
"Nach anfänglichen Schwierigkeiten mit der App ist diese Version Top, die Bedienung, alles einfach erklärt und pop up Nachrichten erfolgen Sekunden genau. Jeder Mercedes Besitzer der Mercedes me auf seinem Fahrzeug hat würde ich es empfehlen. 5 von 5 Sterne 🌟",Super 👌,5,"{'id': 22301666, 'body': 'Herzlichen Dank für das tolle Feedback, amooo2106! 😍👍', 'modified': '2021-04-18T06:26:46Z'}",amooo2106,2021-04-16 16:11:16,False,mercedes-me,1487652920
"Das neue Design gefällt mir echt gut, auch die Funktionen die jetzt geboten werden sind toll. Aber Fenster öffnen und schließen sind in meinem nagelneuen C-Klasse Cabrio nicht möglich. Welche Ausstattung benötigt man um die Funktion zu nutzen?",Mercedes me 2020,5,"{'id': 17040758, 'body': 'Hallo egbxsq, bitte melde dich zur genauen Überprüfung einmal bei unseren Spezialisten unter der 00800 9 777 7777. Viele Grüße!', 'modified': '2020-08-03T08:16:43Z'}",egbxsq,2020-07-31 12:40:03,False,mercedes-me,1487652920
"Die App ist wirklich übersichtlich und intuitiv zu Bedienen.
Allerdings würde ich mir wirklich eine Apple Watch Unterstützung wünschen.

Ich weiß, First World Problems 😉","Nützliche App, aber 😉",5,"{'id': 22582501, 'body': 'Schon in Arbeit, Zukunftserwartung! 🤗 Danke für dein Feedback! 😍👍', 'modified': '2021-05-03T05:26:25Z'}",Zukunftserwartung,2021-05-01 22:41:31,False,mercedes-me,1487652920
"Es fehlt aber noch eine Übersicht unter Ladestatus wieviel Strom innerhalb eines Zeitraums geladen wurde, z.B. letzter Ladevorgang und dann noch Monatssummen. Weiterhin sollte es möglich sein die Start Uhrzeit im Ladevorgang zuhause einzustellen. 
BMW kann das 😅",Grundfunktionen gut….,4,"{'id': 25725163, 'body': 'Tolles Feedback, Programmerin! Herzlichen Dank dafür! 👍', 'modified': '2021-10-17T13:58:16Z'}",Programmerin,2021-10-16 07:28:43,False,mercedes-me,1487652920
Super übersichtlich und leicht verständlich!,Claudi,5,"{'id': 17066595, 'body': 'Herzlichen Dank, Claudi! 😍👍', 'modified': '2020-08-04T07:48:30Z'}",Claudi0o0,2020-08-03 19:03:01,False,mercedes-me,1487652920
"App hat sich zum Vorgänger optisch und technisch wirklich verbessert. 

Schön wäre ein Routenplaner der das laden bei E-Autos bzw. Hybriden mit einplant. 

Es fehlt leider die Einbindung zur Apple Watch, das hat vorher funktioniert.",Gute Verbesserung,4,"{'id': 17231526, 'body': 'Danke für dein Feedback, BenzFahrer1989! 😊 Die Unterstützung für die Apple Watch ist bald wieder verfügbar. Viele Grüße!', 'modified': '2020-08-12T08:11:18Z'}",BenzFahrer1989,2020-08-11 10:28:54,False,mercedes-me,1487652920
"Leider sind sämtliche gespeicherte Adressen (Favoriten) für die Routenplanung zum Vorabsenden an das Fahrzeug-Navi jetzt weg. Erkenne aktuell keinen Mehrwert, nur Neueingewöhnung.",erster Eindruck SCHLECHT,5,"{'id': 17026309, 'body': 'Bitte entschuldige den holprigen Start, Lennerlein!', 'modified': '2020-08-02T13:06:24Z'}",Lennerlein,2020-07-30 19:46:33,False,mercedes-me,1487652920
"Fahrzeug Belüftung oder Vieheizen klappt, absperren ebenfalls falls man es vergessen haben sollte, man wird daean sogar erinnert. Ich komm gut klar damit.",Funktioniert gut,5,"{'id': 24148838, 'body': 'Das freut uns, floxxy! Danke für deine top Bewertung! 😍👍', 'modified': '2021-07-27T06:43:51Z'}",floxxy,2021-07-25 14:29:09,False,mercedes-me,1487652920
Wie kann ich meine Kennzeichen eingeben bitte um (Muster) bei mir steht leider immer (Fehler) bitte erneut versuchen.,Hilfe,5,"{'id': 19157936, 'body': 'Bitte entschuldige, laweit0126! Melde dich zur genauen Überprüfung einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2020-11-17T08:27:34Z'}",laweit0126,2020-11-15 18:49:54,False,mercedes-me,1487652920
Die neue App ist ein sehr gute Weiterentwicklung. Funktionalität u customizing der Favoriten hilft mir sehr-lediglich der Fahrzeugwechsel bei mehreren Fahrzeugen ist etwas gewöhnungsbedürftig.,Riesen Fortschritt,5,"{'id': 17641872, 'body': 'Für einen bequemeren Fahrzeugwechsel haben wir bald gute Nachrichten, c-laus66! 😉 Danke für das tolle Feedback!', 'modified': '2020-09-02T06:35:01Z'}",c-laus66,2020-08-31 11:40:44,False,mercedes-me,1487652920
Probleme bei verriegeln nach dem entriegeln mit der App hatte ich ja vorher schon (dumm wenn man den Schlüssel nicht hat aber schnell etwas aus dem Kofferraum holen möchte und zum abschließen 10 Minuten an seinem Auto steht) aber nun wird mir sogar eine laufende Standheizung angezeigt. Die Falschmeldung nerven mich und machen einen nur nervös. Auto ist nicht abgeschlossen oder Fester ist nicht zu. Dann zurücklaufen und alles ist zu. In einem Termin ein echt unangenehmes Gefühl. Problem hatte ich mit der alten App auch schon. Es gibt immer Monate da bekomme ich Meldungen und dann mal wieder Monate lang nicht.,Unzuverlässig,2,"{'id': 18066860, 'body': 'Hallo Sudix, die Synchronisierung und Anzeige der Fahrzeugdaten sollte nun wieder wie gewohnt funktionieren. Kannst du das auch für dich bestätigen? Wir freuen uns über dein neues Feedback! Falls du direkte Unterstützung von unseren Spezialisten benötigst, nutze bitte die Support-Funktion unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App. Viele Grüße!', 'modified': '2020-09-24T06:17:09Z'}",Sudix,2020-09-22 15:34:00,False,mercedes-me,1487652920
"Jedesmal wenn ich die App starte wird mir die neue Version zum Download angezeigt jedoch wenn man auf herunterladen drückt startet der Apple AppStore und man kann das Programm von dort aus natürlich direkt öffnen da es ja schon installiert ist.  
Ist halt nervig jedesmal zum AppStore wechseln zu müssen. 
Aber sonst sehr hilfreiche app",Seit 2020 Probleme beim Start,3,"{'id': 17113606, 'body': 'Danke für deine Rückmeldung, Mega4App. Damit sollte das nächste Update aufräumen, bitte entschuldige die Umstände.', 'modified': '2020-08-06T06:51:17Z'}",Mega4App,2020-08-05 18:16:06,False,mercedes-me,1487652920
"App ist sehr gut, perfekt wäre wenn noch mehr Parameter damit gesteuert werden könnten wir z.B. der Ladestrom oder Ladezeiten!",Sehr gute App,5,"{'id': 20449105, 'body': 'Herzlichen Dank für dein Feedback, Gerry484! 👍', 'modified': '2021-01-17T07:27:03Z'}",Gerry484,2021-01-14 16:04:38,False,mercedes-me,1487652920
"Nach meiner Kritik nach der Umstellung , heute angenehm überrascht. 👍🏻
Funktioniert sehr gut . So stell ich es mir vor wenn ein App neu startet . Ihr habt reagiert und habt Kritik angenommen . 
Vielleicht gibt es ja auch mal ein paar neue Spielereien die wir vom Vorgänger noch nicht kannten ?. Danke für die Rückmeldung.",Heute ausprobiert nach erster Kritik,4,"{'id': 16972124, 'body': 'Dankeschön, Hart1501! Das nächste Update räumt noch mal ordentlich auf und erscheint in Kürze. Gib uns dann gerne weiteres Feedback, wenn du magst. 😉👍', 'modified': '2020-07-31T11:09:22Z'}",Hart1501,2020-07-31 11:09:22,True,mercedes-me,1487652920
"App funktioniert zuverlässig und hat viele gute Funktionen.
Ich würde mir wünschen, dass man den maximalen Ladestand in der App nicht nur angezeigt bekommt, sondern ihn auch einstellen kann. Vielen Dank schon einmal vorab!",Gute Funktion und ein Wunsch,4,"{'id': 21040076, 'body': 'Gute Nachrichten, laxx 0815! Probiere da mal unsere Mercedes me Eco Coach App aus. Hier kannst du selbst ganz bequem den maximalen Ladezustand steuern und außerdem noch Punkte sammeln, die du später gegen attraktive Prämien einlösen kannst. Viele Grüße!', 'modified': '2021-02-14T09:41:54Z'}",laxx 0815,2021-02-12 11:09:36,False,mercedes-me,1487652920
"Ich nutze die App oft zum Steuern der Standheizung. Um abschätzen zu können, ob ich die Standheizung vor einer Fahrt nutzen möchte oder nicht, wäre die Anzeige der vom Fahrzeug gemessenen Außentemperatur nützlich.","App super, Kleinigkeit fehlt",5,"{'id': 25461280, 'body': 'Danke für dein Feedback, Micha_ael! 😊👍', 'modified': '2021-10-03T14:29:02Z'}",Micha_ael,2021-10-02 07:34:49,False,mercedes-me,1487652920
"Tolle neue Mercedes Me App. Im Vergleich zur alten deutlich Moderner und benutzerfreundlicher aufgebaut. (Obwohl ich die alte nie schlecht fande)

Auch cool finde ich das ich mein 250 Sport nun als Bild von verschiedenen Positionen sehen kann. Innen wäre auch cool.... :) aber sonst Perfekt.  Auch finde ich die Idee mit den Schneeflocken und dem Schnee an Weihnachten echt cool. Bestimmt wäre es auch lustig wenn man solche Hintergründe einstellen könnte :)

Grüße aus Fürth",Neue Mercedes Me App,5,"{'id': 20449142, 'body': 'Tolles Feedback, 4mariorex. Danke dafür! 😊 Viele Grüße zurück!', 'modified': '2021-01-17T07:29:35Z'}",4mariorex,2021-01-14 23:09:31,False,mercedes-me,1487652920
"Manchmal stellt sich die Verbindung nicht her, so dass Funktionen nicht durchführbar sind. Ansonsten gut!",Fehlende Kommunikation,4,"{'id': 30050183, 'body': 'Danke für dein Feedback, Kaelblein! Melde dich zur genauen Überprüfung deines Setups bitte einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2022-05-30T11:59:03Z'}",Kaelblein,2022-05-29 08:44:04,False,mercedes-me,1487652920
Die Steuerung der Standheizung funktioniert jedes dritte Mal nicht.,Steuerung der Standheizung funktioniert miserabel.,4,"{'id': 21344732, 'body': 'Bitte entschuldige, Alex! Melde dich zur genauen Überprüfung einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2021-02-28T07:43:20Z'}",Alex_83625,2021-02-26 06:48:09,False,mercedes-me,1487652920
App aktualisiert seit 2 Tagen nicht mehr. Kein Update zur Verfügung nichts geht trotzdem nicht.,Fehler in der App,5,"{'id': 19269355, 'body': 'Bitte entschuldige, elif.1234. Nach einem Update kann es u. U. eine gewisse Zeit dauern, bis alle Dienste wieder voll verfügbar sind. Sollte es weiterhin nicht funktionieren, überprüfen wir dein Setup. Melde dich dazu einmal unter der 00800 9 777 7777 . Je nach Anrufaufkommen können leider gewisse Wartezeiten entstehen. Viele Grüße!', 'modified': '2020-11-22T12:05:15Z'}",elif.1234,2020-11-19 20:09:55,False,mercedes-me,1487652920
"Die neue Version ist zwar gut aber nich fehlerhaft 
Benachrichtigt dass das Auto offen ist obwohl es verriegelt und alles zu ist",Ginoberlin,5,"{'id': 17437944, 'body': 'Hallo Gino, bitte melde dich zur genauen Überprüfung einmal bei unseren Spezialisten unter der 00800 9 777 7777 . Viele Grüße!', 'modified': '2020-08-23T06:03:58Z'}",Gino Gineli,2020-08-19 18:09:52,False,mercedes-me,1487652920
"Einfache Registrierung, schönes Design, schöne Farben! Das Beste oder nichts! ;)",Sehr übersichtlich!,5,"{'id': 17042135, 'body': '😍👍', 'modified': '2020-08-03T08:52:50Z'}",Naducbdaknxaksnxubsaxunsa,2020-07-31 22:56:32,False,mercedes-me,1487652920
Ich kann jedoch nur ein Fahrzeug einsehen und finde keine Funktion um auf das andere zuzugreifen.,Gelungen!,5,"{'id': 16969862, 'body': 'Hallo @nto:):):) ✌! Um zwischen deinen beiden hinterlegten Fahrzeugen zu wechseln gehst du oben links über das Menü, dann tippst du auf das angezeigte Modell und gelangst so in deine ""Garage"". Hier kannst du ganz einfach per Swipe-Geste deinen gewünschten Mercedes-Benz auswählen. 😉 Viele Grüße!', 'modified': '2020-07-30T06:24:44Z'}",@nto:):):) ✌,2020-07-29 12:18:43,False,mercedes-me,1487652920
Jetzt kann ich endlich die Fenster und das Dacht versteuern. Wenn ich jetzt noch mit meinem Iphone den Carkey verwenden könnte würde ich +⭐️ geben(smartkey feature vorhanden),Super weiter Features,5,"{'id': 16774875, 'body': 'Herzlichen Dank, MadManiac79! Wir arbeiten hart daran, uns bald auch den +⭐️ zu verdienen! 😊😉 ', 'modified': '2020-07-21T09:02:29Z'}",MadManiac79,2020-07-20 19:04:15,False,mercedes-me,1487652920
"Das letzte Update auf Ver 1.18.1 (?) ist hinsichtlich Bedienung und Funktionalität ein deutlicher Rückschritt. ZB zeigt mir die App unter Fahrzeugstatus an, dass dieser zum letzten Mal vor einem Jahr „aus Fahrzeug“ aktualisiert wurde und deshalb nicht angezeigt werden kann. Die Vorversion konnte das am gleichen Standort 20 Minuten zuvor noch problemlos. Na denn : Türen, Fenster oder Schiebedach schließen funktioniert auch nicht mehr, obwohl die Push Nachricht dazu noch vom Fahrzeug kommt. Etc etc.

Eigentlich so unbrauchbar.",Deutliche Verschlechterung,2,"{'id': 27270070, 'body': 'Bitte entschuldige, Gast_Leser. Wenn es auch nach einer Neu-Installation der App dabei bleibt, melde dich einmal bei unserem Support unter der 00800 9 777 7777 . Je nach Anrufvolumen können leider längere Wartezeiten entstehen. Viele Grüße!', 'modified': '2022-01-06T06:59:07Z'}",Gast_Leser,2022-01-04 20:08:41,False,mercedes-me,1487652920
"Leider gibt sie manchmal die Information, das Fahrzeug ist nicht verriegelt. Das gab eschnes der vorherigen App nicht. Beunruhigt, wenn man nicht in der Nähe des Autos ist. Ansonsten eine feine Sache. Nutze sie oft.",Feine Sache,4,"{'id': 17026908, 'body': 'Danke für dein Feedback DSV Zwicke! Wenn du magst, schauen wir uns mal dein Setup an. Dazu erreichst du uns jederzeit unter der 00800 9 777 7777 . Viele Grüße!', 'modified': '2020-08-02T14:22:56Z'}",DSV Zwicke,2020-07-31 09:40:58,False,mercedes-me,1487652920
Die App ist empfehlenswert und bietet Kontrolle über das Fahrzeug aus der Ferne. Hatten wir bereits im vorherigen Benz. Nutzen wir gerne wieder.,Funktioniert und bringt Mehrwert,5,"{'id': 22044152, 'body': 'Herzlichen Dank für das positive Feedback, EU Uhr treeee! 😍👍', 'modified': '2021-04-05T07:42:03Z'}",EU Uhr treeee,2021-04-03 11:57:00,False,mercedes-me,1487652920
"Hallo Mercedes-Team, die App hat ein schönes Design, die darin enthaltenen, eigentlich auch sinnvolle Funktionen sind gut zu handhaben. An der Übertragungsgeschwindigkeit müsst ihr noch arbeiten. Teilweise werden Funktionen wie  z. B.  Tür schließen verspätet ausgeführt. - bis zu zwei Stunden. Andere Funktionen, wie die Dashcam zu betreiben, sollten dem Nutzer überlassen werden, da dies Länderabhängig ist und keine Werksverordnung.",Tolles Design - Realisierung schwach,3,"{'id': 22064593, 'body': 'Danke für dein Feedback, sekey67!', 'modified': '2021-04-06T06:13:47Z'}",sekey67,2021-04-04 13:54:31,False,mercedes-me,1487652920
"Bin von den Funktionen begeistert. Leider sehe ich die Feststellbremse aber nicht in meinem neuen GLC. Ist da evtl. noch ein Fehler versteckt, oder kann der GLC diese Funktion nicht anbieten?",Top App!,5,"{'id': 18350355, 'body': 'Bitte entschuldige, thesmer! Das greifen wir gerne auf zur Überprüfung. Nutze dazu einfach die Support-Funktion unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App oder melde dich telefonisch unter der 00800 9 777 7777 . Wir freuen uns über weiteres Feedback. Viele Grüße!', 'modified': '2020-10-08T13:16:10Z'}",thesmer,2020-10-07 06:42:37,False,mercedes-me,1487652920
"Bekomme seit der neuen app keinen kraftstoffstand, reifendruck, letzte fahrt usw mehr angezeigt... der nächste service auch nicht. Leider etwas unzufrieden",Weniger Funktionen,3,"{'id': 17163383, 'body': 'Hallo Randy c117, bitte melde dich zur genauen Überprüfung einmal bei unseren Spezialisten unter der 00800 9 777 7777. Viele Grüße!', 'modified': '2020-08-09T07:18:34Z'}",Randy c117,2020-08-07 18:51:16,False,mercedes-me,1487652920
